    0.355578    0.008513   -0.413840
    0.355579    0.008513   -0.413842
    0.352422    0.008513   -0.413808
    0.344302    0.008513   -0.413831
    0.334643    0.008522   -0.414249
    0.324995    0.008543   -0.415253
    0.316426    0.008577   -0.416920
    0.309081    0.008620   -0.419061
    0.303008    0.008667   -0.421388
    0.298346    0.008713   -0.423649
    0.295541    0.008753   -0.425661
    0.295171    0.008784   -0.427198
    0.297415    0.008799   -0.427958
    0.301613    0.008795   -0.427728
    0.306535    0.008771   -0.426556
    0.311130    0.008734   -0.424716
    0.314937    0.008689   -0.422526
    0.317752    0.008643   -0.420242
    0.319880    0.008602   -0.418240
    0.320977    0.008572   -0.416754
    0.321005    0.008556   -0.415895
    0.319962    0.008549   -0.415507
    0.318021    0.008547   -0.415404
    0.315590    0.008549   -0.415488
    0.313381    0.008553   -0.415691
    0.312367    0.008556   -0.415897
    0.312906    0.008558   -0.415993
    0.314364    0.008556   -0.415843
    0.316570    0.008552   -0.415593
    0.319314    0.008547   -0.415275
    0.322432    0.008540   -0.414931
    0.325477    0.008533   -0.414638
    0.327622    0.008530   -0.414591
    0.328529    0.008528   -0.414605
    0.328099    0.008523   -0.414460
    0.326519    0.008519   -0.414247
    0.324080    0.008526   -0.414563
    0.321096    0.008557   -0.416043
    0.318029    0.008617   -0.418942
    0.314996    0.008695   -0.422763
    0.312130    0.008778   -0.426879
    0.309638    0.008848   -0.430350
    0.307909    0.008898   -0.432777
    0.307218    0.008922   -0.433961
    0.307583    0.008925   -0.434095
    0.308478    0.008917   -0.433690
    0.309685    0.008897   -0.432695
    0.311121    0.008855   -0.430688
    0.312900    0.008782   -0.427170
    0.315195    0.008680   -0.422191
    0.317924    0.008566   -0.416531
    0.320599    0.008461   -0.411261
    0.322729    0.008378   -0.407074
    0.323839    0.008327   -0.404467
    0.323916    0.008312   -0.403729
    0.323246    0.008328   -0.404637
    0.322507    0.008363   -0.406446
    0.321972    0.008414   -0.409007
    0.321474    0.008483   -0.412353
    0.320689    0.008563   -0.416237
    0.319602    0.008636   -0.419748
    0.318285    0.008689   -0.422316
    0.316863    0.008715   -0.423605
    0.315402    0.008714   -0.423629
    0.313964    0.008691   -0.422550
    0.312606    0.008654   -0.420757
    0.311395    0.008615   -0.418841
    0.310454    0.008586   -0.417444
    0.310019    0.008574   -0.416803
    0.310321    0.008576   -0.416948
    0.311330    0.008595   -0.417896
    0.312663    0.008631   -0.419651
    0.313588    0.008678   -0.421982
    0.313728    0.008725   -0.424259
    0.313293    0.008765   -0.426225
    0.313081    0.008794   -0.427617
    0.313611    0.008807   -0.428312
    0.315232    0.008801   -0.428071
    0.317899    0.008775   -0.426807
    0.321239    0.008730   -0.424607
    0.324479    0.008674   -0.421818
    0.327072    0.008613   -0.418716
    0.328884    0.008550   -0.415551
    0.329932    0.008495   -0.412734
    0.330064    0.008456   -0.410757
    0.329212    0.008435   -0.409748
    0.327418    0.008435   -0.409763
    0.324795    0.008455   -0.410842
    0.321336    0.008499   -0.413089
    0.317173    0.008560   -0.416195
    0.312682    0.008633   -0.419828
    0.308523    0.008706   -0.423484
    0.305307    0.008769   -0.426574
    0.303274    0.008811   -0.428630
    0.302631    0.008823   -0.429225
    0.303420    0.008804   -0.428259
    0.305505    0.008760   -0.426005
    0.308410    0.008699   -0.422986
    0.311549    0.008634   -0.419722
    0.314623    0.008571   -0.416601
    0.317604    0.008518   -0.413931
    0.320354    0.008480   -0.411992
    0.322457    0.008460   -0.410992
    0.323499    0.008459   -0.410979
    0.323350    0.008476   -0.411795
    0.322193    0.008501   -0.413062
    0.320273    0.008532   -0.414588
    0.318065    0.008563   -0.416182
    0.316293    0.008593   -0.417743
    0.315234    0.008621   -0.419222
    0.314962    0.008643   -0.420478
    0.315282    0.008658   -0.421288
    0.316246    0.008662   -0.421490
    0.317979    0.008655   -0.421062
    0.320245    0.008641   -0.420255
    0.322554    0.008629   -0.419493
    0.324444    0.008625   -0.419162
    0.325531    0.008633   -0.419453
    0.325545    0.008651   -0.420322
    0.324257    0.008676   -0.421624
    0.321830    0.008704   -0.423055
    0.318843    0.008728   -0.424348
    0.315551    0.008749   -0.425427
    0.312123    0.008765   -0.426281
    0.308644    0.008780   -0.427050
    0.305558    0.008792   -0.427653
    0.303531    0.008793   -0.427742
    0.302996    0.008776   -0.426938
    0.303987    0.008741   -0.425161
    0.306357    0.008693   -0.422726
    0.310044    0.008635   -0.419815
    0.314654    0.008574   -0.416727
    0.319498    0.008514   -0.413804
    0.324021    0.008462   -0.411295
    0.327733    0.008421   -0.409343
    0.330295    0.008392   -0.407918
    0.331509    0.008374   -0.406942
    0.331295    0.008369   -0.406617
    0.329965    0.008381   -0.407058
    0.327828    0.008408   -0.408334
    0.324909    0.008452   -0.410499
    0.321133    0.008512   -0.413549
    0.316649    0.008584   -0.417213
    0.312018    0.008657   -0.420886
    0.307836    0.008718   -0.423952
    0.304423    0.008761   -0.426121
    0.302221    0.008784   -0.427300
    0.301494    0.008792   -0.427701
    0.302297    0.008786   -0.427455
    0.304383    0.008771   -0.426680
    0.307367    0.008749   -0.425578
    0.310905    0.008725   -0.424328
    0.314618    0.008700   -0.423023
    0.318107    0.008678   -0.421869
    0.320895    0.008664   -0.421193
    0.322854    0.008663   -0.421142
    0.324124    0.008668   -0.421479
    0.324916    0.008673   -0.421765
    0.325292    0.008674   -0.421793
    0.325057    0.008670   -0.421574
    0.324155    0.008665   -0.421232
    0.322603    0.008655   -0.420699
    0.320837    0.008641   -0.419962
    0.319315    0.008622   -0.418987
    0.318614    0.008594   -0.417689
    0.318935    0.008556   -0.415922
    0.319962    0.008511   -0.413773
    0.321096    0.008468   -0.411684
    0.321850    0.008437   -0.410152
    0.322034    0.008421   -0.409385
    0.321643    0.008425   -0.409585
    0.320683    0.008453   -0.410965
    0.319151    0.008506   -0.413508
    0.317083    0.008575   -0.416837
    0.314620    0.008648   -0.420360
    0.311744    0.008719   -0.423769
    0.308606    0.008781   -0.426778
    0.305514    0.008826   -0.429027
    0.303069    0.008848   -0.430114
    0.301786    0.008841   -0.429857
    0.301864    0.008811   -0.428441
    0.303208    0.008763   -0.426158
    0.305612    0.008702   -0.423194
    0.308840    0.008633   -0.419811
    0.312539    0.008567   -0.416576
    0.316472    0.008514   -0.413944
    0.320284    0.008479   -0.412188
    0.323712    0.008461   -0.411298
    0.326528    0.008460   -0.411230
    0.328507    0.008474   -0.411951
    0.329559    0.008501   -0.413240
    0.329665    0.008533   -0.414804
    0.328906    0.008567   -0.416477
    0.327570    0.008602   -0.418163
    0.325825    0.008635   -0.419738
    0.323922    0.008662   -0.421024
    0.322132    0.008681   -0.421923
    0.320500    0.008694   -0.422559
    0.318905    0.008702   -0.423006
    0.317360    0.008703   -0.423073
    0.316142    0.008694   -0.422710
    0.315346    0.008681   -0.422119
    0.314791    0.008673   -0.421747
    0.314079    0.008675   -0.421905
    0.312917    0.008688   -0.422595
    0.311263    0.008709   -0.423619
    0.309312    0.008729   -0.424629
    0.307340    0.008740   -0.425165
    0.306007    0.008733   -0.424781
    0.305747    0.008707   -0.423460
    0.306717    0.008669   -0.421496
    0.308481    0.008631   -0.419498
    0.310581    0.008599   -0.417840
    0.312948    0.008573   -0.416548
    0.315713    0.008550   -0.415431
    0.318766    0.008527   -0.414372
    0.321936    0.008505   -0.413295
    0.324820    0.008485   -0.412324
    0.327038    0.008473   -0.411723
    0.328227    0.008472   -0.411659
    0.328206    0.008479   -0.412039
    0.327219    0.008490   -0.412603
    0.325400    0.008502   -0.413275
    0.322898    0.008516   -0.414029
    0.319775    0.008538   -0.415104
    0.316306    0.008567   -0.416531
    0.313098    0.008603   -0.418261
    0.310589    0.008643   -0.420204
    0.309015    0.008681   -0.422104
    0.308392    0.008713   -0.423725
    0.308691    0.008737   -0.424956
    0.309943    0.008755   -0.425826
    0.311823    0.008769   -0.426457
    0.313915    0.008781   -0.426972
    0.316042    0.008791   -0.427394
    0.318234    0.008796   -0.427598
    0.320348    0.008790   -0.427367
    0.321957    0.008772   -0.426523
    0.322709    0.008740   -0.425025
    0.322603    0.008699   -0.423078
    0.321620    0.008654   -0.420907
    0.319889    0.008613   -0.418829
    0.317821    0.008580   -0.417169
    0.315969    0.008558   -0.416058
    0.314905    0.008544   -0.415354
    0.314707    0.008534   -0.414826
    0.315276    0.008526   -0.414458
    0.316232    0.008524   -0.414371
    0.317307    0.008530   -0.414604
    0.318356    0.008538   -0.414981
    0.319366    0.008544   -0.415234
    0.320426    0.008544   -0.415218
    0.321548    0.008537   -0.414898
    0.322357    0.008526   -0.414403
    0.322194    0.008519   -0.414081
    0.320648    0.008525   -0.414384
    0.317922    0.008550   -0.415547
    0.314623    0.008589   -0.417401
    0.311318    0.008633   -0.419565
    0.308377    0.008676   -0.421730
    0.306087    0.008713   -0.423670
    0.304716    0.008741   -0.425162
    0.304387    0.008758   -0.426074
    0.305138    0.008763   -0.426387
    0.307045    0.008760   -0.426149
    0.310141    0.008744   -0.425288
    0.314184    0.008714   -0.423683
    0.318608    0.008671   -0.421463
    0.322782    0.008622   -0.419021
    0.326276    0.008574   -0.416667
    0.328907    0.008528   -0.414439
    0.330436    0.008489   -0.412562
    0.330823    0.008466   -0.411408
    0.330159    0.008465   -0.411388
    0.328599    0.008490   -0.412604
    0.326288    0.008534   -0.414789
    0.323287    0.008594   -0.417795
    0.319821    0.008663   -0.421246
    0.316326    0.008728   -0.424469
    0.313251    0.008777   -0.426895
    0.310982    0.008804   -0.428214
    0.309729    0.008810   -0.428454
    0.309421    0.008796   -0.427774
    0.309850    0.008764   -0.426227
    0.310556    0.008721   -0.424135
    0.311205    0.008676   -0.421977
    0.311849    0.008633   -0.419855
    0.312698    0.008591   -0.417756
    0.313868    0.008553   -0.415754
    0.315202    0.008524   -0.414223
    0.316356    0.008512   -0.413551
    0.317031    0.008517   -0.413763
    0.317152    0.008532   -0.414580
    0.316927    0.008552   -0.415706
    0.316596    0.008576   -0.416959
    0.316501    0.008597   -0.418009
    0.316864    0.008608   -0.418523
    0.317610    0.008607   -0.418424
    0.318419    0.008597   -0.417911
    0.318984    0.008582   -0.417150
    0.319260    0.008561   -0.416154
    0.319430    0.008537   -0.414990
    0.319676    0.008515   -0.413927
    0.320009    0.008502   -0.413272
    0.320312    0.008501   -0.413208
    0.320525    0.008517   -0.413962
    0.320517    0.008553   -0.415694
    0.320167    0.008605   -0.418314
    0.319451    0.008668   -0.421440
    0.318418    0.008727   -0.424403
    0.317134    0.008776   -0.426837
    0.315576    0.008814   -0.428662
    0.313845    0.008840   -0.429900
    0.312245    0.008853   -0.430502
    0.310996    0.008850   -0.430430
    0.310253    0.008836   -0.429781
    0.310095    0.008808   -0.428448
    0.310644    0.008764   -0.426338
    0.311948    0.008710   -0.423611
    0.313817    0.008652   -0.420725
    0.315825    0.008601   -0.418114
    0.317686    0.008556   -0.415843
    0.319501    0.008518   -0.413915
    0.321352    0.008486   -0.412369
    0.323148    0.008463   -0.411233
    0.324646    0.008449   -0.410609
    0.325600    0.008447   -0.410523
    0.325881    0.008458   -0.411047
    0.325365    0.008482   -0.412205
    0.323985    0.008514   -0.413782
    0.321960    0.008545   -0.415342
    0.319743    0.008568   -0.416522
    0.317676    0.008582   -0.417231
    0.315770    0.008590   -0.417617
    0.313915    0.008597   -0.417916
    0.312133    0.008606   -0.418393
    0.310516    0.008624   -0.419250
    0.309136    0.008648   -0.420419
    0.308160    0.008673   -0.421682
    0.307822    0.008694   -0.422722
    0.308193    0.008708   -0.423437
    0.308963    0.008716   -0.423825
    0.309684    0.008719   -0.423968
    0.310272    0.008719   -0.423990
    0.310943    0.008719   -0.423963
    0.311990    0.008718   -0.423918
    0.313451    0.008714   -0.423734
    0.315369    0.008705   -0.423251
    0.317758    0.008686   -0.422348
    0.320524    0.008660   -0.421091
    0.323335    0.008632   -0.419716
    0.325855    0.008606   -0.418465
    0.328046    0.008584   -0.417394
    0.329799    0.008567   -0.416527
    0.330892    0.008553   -0.415746
    0.330943    0.008543   -0.415212
    0.329757    0.008541   -0.415066
    0.327453    0.008548   -0.415391
    0.324327    0.008561   -0.416082
    0.320711    0.008577   -0.416937
    0.317033    0.008594   -0.417805
    0.313778    0.008610   -0.418614
    0.311108    0.008626   -0.419347
    0.308946    0.008640   -0.420038
    0.307195    0.008655   -0.420774
    0.306027    0.008670   -0.421562
    0.305744    0.008683   -0.422240
    0.306422    0.008689   -0.422560
    0.308044    0.008688   -0.422444
    0.310287    0.008679   -0.421953
    0.312727    0.008666   -0.421223
    0.314829    0.008650   -0.420432
    0.316144    0.008637   -0.419793
    0.316619    0.008628   -0.419429
    0.316608    0.008622   -0.419219
    0.316502    0.008615   -0.418913
    0.316430    0.008606   -0.418468
    0.316377    0.008599   -0.418049
    0.316365    0.008595   -0.417748
    0.316484    0.008590   -0.417473
    0.316819    0.008580   -0.417015
    0.317462    0.008565   -0.416327
    0.318567    0.008547   -0.415524
    0.320239    0.008528   -0.414631
    0.322359    0.008512   -0.413802
    0.324352    0.008505   -0.413379
    0.325868    0.008512   -0.413690
    0.326593    0.008535   -0.414842
    0.326466    0.008570   -0.416615
    0.325563    0.008611   -0.418715
    0.324016    0.008655   -0.420948
    0.321975    0.008699   -0.423130
    0.319444    0.008739   -0.425075
    0.316439    0.008774   -0.426701
    0.313179    0.008803   -0.428040
    0.310085    0.008824   -0.429039
    0.307634    0.008831   -0.429452
    0.306139    0.008823   -0.429085
    0.305672    0.008801   -0.428052
    0.306167    0.008773   -0.426616
    0.307538    0.008739   -0.424844
    0.309664    0.008694   -0.422602
    0.312341    0.008638   -0.419877
    0.315305    0.008576   -0.416898
    0.318306    0.008515   -0.413957
    0.321097    0.008460   -0.411310
    0.323358    0.008419   -0.409308
    0.324746    0.008400   -0.408352
    0.325068    0.008407   -0.408583
    0.324494    0.008432   -0.409713
    0.323430    0.008465   -0.411306
    0.322210    0.008502   -0.413088
    0.320899    0.008538   -0.414916
    0.319380    0.008571   -0.416616
    0.317602    0.008601   -0.418108
    0.315602    0.008629   -0.419479
    0.313528    0.008658   -0.420863
    0.311669    0.008684   -0.422086
    0.310392    0.008699   -0.422839
    0.309988    0.008701   -0.422984
    0.310501    0.008694   -0.422691
    0.311712    0.008683   -0.422223
    0.313288    0.008672   -0.421749
    0.314982    0.008666   -0.421438
    0.316550    0.008665   -0.421395
    0.317812    0.008668   -0.421568
    0.318707    0.008672   -0.421755
    0.319275    0.008674   -0.421847
    0.319508    0.008676   -0.421961
    0.319330    0.008682   -0.422230
    0.318817    0.008690   -0.422549
    0.318367    0.008694   -0.422647
    0.318247    0.008692   -0.422478
    0.318549    0.008684   -0.422055
    0.319068    0.008670   -0.421378
    0.319613    0.008649   -0.420419
    0.320143    0.008624   -0.419269
    0.320617    0.008600   -0.418128
